index,user,path,rating
2269,21,383,1.1531892
2270,44,176,1.5935118
2271,43,137,3.7301059
2272,15,144,4.574295
2273,19,31,1.3654236
2274,27,180,4.553396
2275,44,395,1.2170857
2276,49,433,4.4496636
2277,19,328,1.3957435
2278,37,300,4.2499957
2279,43,283,1.4841429
2280,48,82,4.440128
2281,30,146,4.9428844
2282,29,199,2.9412172
2283,30,293,1.6899368
2284,38,361,1.3857759
2285,4,112,2.9709315
2286,18,360,2.918855
2287,42,151,0.33237877
2288,25,8,3.1017282
2289,32,267,0.73021185
2290,44,322,4.3248363
2291,17,408,4.5729175
2292,17,265,2.791266
2293,2,338,1.9038959
2294,18,20,4.965903
2295,48,85,3.6672196
2296,48,273,0.7781302
2297,48,23,3.2315638
2298,50,192,2.7202678
2299,8,348,1.914827
2300,11,174,4.6878676
2301,2,242,3.4194622
2302,14,305,1.2608002
2303,23,356,3.3375418
2304,29,274,1.1891302
2305,4,139,3.3340166
2306,47,15,3.4567268
2307,34,54,1.7859244
2308,48,116,4.1464963
2309,26,50,0.79717666
2310,21,9,1.6596448
2311,46,302,0.37894654
2312,23,296,0.47020072
2313,26,333,0.31844977
2314,39,144,2.450895
2315,33,101,3.7248735
2316,21,339,4.974883
2317,1,183,2.0329037
2318,11,290,4.942494
2319,40,292,4.4668345
2320,25,367,4.52545
2321,25,274,1.6390764
2322,22,236,2.0170627
2323,28,99,2.6138926
2324,45,380,1.1559236
2325,32,288,3.2248147
2326,31,322,0.3943923
2327,36,139,2.6840942
2328,30,292,4.956472
2329,43,8,0.9119466
2330,35,100,2.5286806
2331,17,66,4.656329
2332,45,371,3.3272789
2333,27,131,3.7701058
2334,30,51,1.4627959
2335,26,352,1.7727637
2336,39,192,3.0717044
2337,20,254,0.19223216
2338,49,396,1.7576185
2339,1,229,0.60005206
2340,43,138,3.1539655
2341,15,183,1.3340536
2342,50,20,1.963985
2343,45,117,4.246629
2344,33,147,4.6926856
2345,34,42,2.964217
2346,25,165,1.9264146
2347,20,205,2.5443215
2348,47,223,3.3232489
2349,21,239,4.8846135
2350,32,167,2.1636648
2351,14,230,3.5435867
2352,48,76,4.999735
2353,22,333,2.6688306
2354,28,269,4.95872
2355,25,50,3.297227
2356,38,32,2.7116425
2357,48,266,2.142223
2358,27,343,3.2585547
2359,37,193,4.1593595
2360,24,39,4.0282927
2361,9,141,0.62032
2362,24,219,2.574576
2363,25,97,2.4465492
2364,48,54,0.7072605
2365,43,145,2.6982079
2366,34,178,2.8413732
2367,34,318,4.6369157
2368,18,385,0.8874825
2369,4,392,4.776952
2370,18,186,2.9975586
2371,44,341,0.8844087
2372,21,166,2.1623464
2373,38,374,0.48022482
2374,36,8,3.0711684
2375,1,154,3.5024097
2376,40,23,4.727726
2377,26,275,1.1665322
2378,19,211,4.5205865
2379,43,224,4.996112
2380,22,9,0.7602318
2381,47,202,1.4123119
2382,31,18,3.5856318
2383,47,317,2.0633197
2384,30,407,4.1929846
2385,3,274,2.3757167
2386,19,91,3.4836905
2387,36,64,2.154738
2388,23,91,4.611382
2389,16,317,3.9411757
2390,17,325,4.868903
2391,43,133,3.9312477
2392,43,308,2.1183844
2393,42,411,3.5430605
2394,31,264,4.1786237
2395,10,212,4.0048966
2396,2,43,1.2610726
2397,9,239,3.3977554
2398,31,308,3.617188
2399,22,400,3.9654536
2400,6,220,3.2592835
2401,48,402,4.4714494
2402,4,254,1.2285805
2403,31,281,1.6218688
2404,8,240,2.9823055
2405,32,108,4.0347943
2406,16,373,3.9172525
2407,2,431,4.238373
2408,33,96,4.604555
2409,38,12,4.823446
2410,36,303,1.9745013
2411,40,289,1.3991112
2412,10,435,4.827217
2413,17,230,4.0022564
2414,49,73,2.7029157
2415,4,378,3.8037374
2416,25,148,1.2592704
2417,33,383,3.3114905
2418,47,372,1.7761652
2419,37,432,1.2463409
2420,19,364,2.8815281
2421,3,385,4.3182416
2422,23,269,0.33891663
2423,9,306,1.9586399
2424,11,63,3.0618184
2425,8,59,2.4354742
2426,50,331,1.1094415
2427,17,228,0.94156003
2428,33,21,4.1843023
2429,14,167,2.7645237
2430,28,75,4.4550996
2431,10,57,3.4312007
2432,41,2,3.641724
2433,24,329,3.9580002
2434,28,265,2.6838007
2435,41,425,4.8001704
2436,29,266,2.6683996
2437,39,206,2.90153
2438,34,392,3.3346827
2439,33,220,3.6477544
2440,37,375,4.37763
2441,50,352,2.7488315
2442,8,315,0.3474811
2443,8,340,1.2844751
2444,39,189,2.6567752
2445,32,324,1.3993529
2446,43,418,0.8252304
2447,8,91,3.9178586
2448,21,157,4.388359
2449,42,280,3.128441
2450,38,407,2.9084816
2451,34,306,4.144222
2452,4,286,1.7727932
2453,22,214,2.3246732
2454,30,40,3.7018938
2455,29,31,3.0097847
2456,11,231,4.9711323
2457,45,51,1.172445
2458,40,363,1.6080961
2459,25,317,3.630744
2460,27,7,3.437597
2461,47,207,1.7760323
2462,13,92,3.2234244
2463,21,192,1.2773732
2464,25,37,1.1183385
2465,33,226,4.1671176
2466,11,83,1.3587232
2467,14,109,3.3503163
2468,47,365,3.9126928
2469,34,423,2.822816
2470,23,163,0.74103856
2471,25,267,1.0105827
2472,49,342,1.6323123
2473,30,112,2.3061502
2474,35,132,2.6271884
2475,8,392,4.92164
2476,37,167,3.9161243
2477,45,348,0.18211229
2478,34,84,4.03192
2479,9,84,2.6716833
2480,37,199,3.2477002
2481,4,270,3.0983272
2482,7,318,4.479056
2483,3,239,0.34711123
2484,35,13,0.5186559
2485,43,148,3.155928
2486,21,100,4.046915
2487,38,304,0.33648774
2488,29,111,3.6436808
2489,2,436,1.8300693
2490,6,383,4.3895226
2491,23,232,2.009888
2492,32,310,0.36292508
2493,46,105,0.9090734
2494,27,5,3.642621
2495,41,213,4.836703
2496,37,379,4.193303
2497,16,212,2.047724
2498,36,44,3.5990806
2499,32,17,2.9794054
2500,14,294,2.755636
2501,36,347,1.600349
2502,46,22,2.1867368
2503,6,171,2.82208
2504,41,85,0.6802706
2505,6,153,1.9881265
2506,35,389,4.6968718
2507,17,84,4.342635
2508,16,401,4.3878946
2509,30,340,1.5447885
2510,47,396,1.76192
2511,15,187,1.7082893
2512,48,302,4.413228
2513,29,394,1.5944067
2514,40,110,2.931992
2515,42,195,2.3369412
2516,33,412,1.056211
2517,40,178,3.7475302
2518,10,154,1.8917874
2519,1,288,3.8830566
2520,26,393,2.4253218
2521,17,363,1.496553
2522,17,11,2.2585213
2523,14,131,1.9911687
2524,42,65,2.3948562
2525,30,366,4.401428
2526,33,116,2.5112426
2527,13,161,1.1343318
2528,7,323,1.9020228
2529,18,243,2.9316683
2530,30,372,2.7118871
2531,46,23,4.6833158
2532,7,310,0.288497
2533,33,254,3.343192
2534,34,434,0.9742511
2535,42,427,1.5872545
2536,8,58,1.2199545
2537,45,2,4.4066815
2538,17,284,0.6987244
2539,2,400,0.2693926
2540,9,277,2.8773057
2541,43,93,4.66435
2542,46,390,4.609411
2543,41,233,0.8474502
2544,48,361,3.8368404
2545,38,241,4.457822
2546,35,161,0.96601033
2547,5,95,0.67981124
2548,20,311,2.6764393
2549,47,49,3.0299277
2550,15,184,1.3280555
2551,6,234,4.765718
2552,35,308,3.9561841
2553,39,223,3.2898617
2554,15,224,0.9514838
2555,3,90,0.64015144
2556,36,363,2.0054946
2557,27,282,0.6690898
2558,14,148,1.0850264
2559,40,338,2.2588878
2560,50,375,0.61238086
2561,24,190,1.4124354
2562,10,388,1.6830425
2563,40,164,3.5364943
2564,45,147,2.8598
2565,33,216,4.138508
2566,8,101,3.984967
2567,3,91,0.19784595
2568,27,373,0.31714243
2569,1,281,1.2760297
2570,4,77,0.8507287
2571,15,102,1.3252137
2572,14,16,3.953489
2573,3,392,2.5773652
2574,30,286,4.893491
2575,35,232,1.2939756
2576,10,147,3.320363
2577,38,214,2.4372623
2578,44,383,3.4050374
2579,44,220,0.115269296
2580,48,184,3.7640073
2581,11,26,2.542022
2582,40,87,3.4394584
2583,24,271,3.4018545
2584,2,237,2.216419
2585,35,312,3.0512838
2586,15,224,1.8712628
2587,47,16,2.5943584
2588,1,364,2.4479566
2589,10,158,3.9788065
2590,18,63,3.824284
2591,39,382,3.1077518
2592,39,288,3.0021176
2593,4,176,0.92813903
2594,39,264,3.1996706
2595,42,8,4.711539
2596,19,307,3.1092193
2597,45,349,2.5559175
2598,14,237,4.0046124
2599,5,239,2.4239452
2600,44,207,0.19382805
2601,5,312,2.73859
2602,37,276,0.934567
2603,50,273,4.78818
2604,7,382,1.5622153
2605,9,399,0.2614875
2606,41,346,2.6836977
2607,44,330,0.8118495
2608,9,385,2.1577952
2609,23,416,3.9462218
2610,39,126,0.9709057
2611,2,428,0.27779987
2612,10,234,3.7639904
2613,29,214,1.7006327
2614,13,264,3.8667164
2615,14,341,3.1258712
2616,50,219,1.208516
2617,8,344,1.6503998
2618,40,410,1.6568296
2619,20,100,4.0712495
2620,21,270,3.0227888
2621,24,236,4.460665
2622,4,239,2.1862202
2623,13,398,0.8587886
2624,47,408,1.0238644
2625,2,254,0.818346
2626,39,54,1.5896176
2627,12,146,0.49968252
2628,19,176,0.84885925
2629,30,377,2.8109217
2630,25,200,4.357095
2631,30,92,1.4675462
2632,8,26,3.0759866
2633,35,389,2.7512367
2634,23,239,3.4667172
2635,19,92,0.14950119
2636,39,171,3.9187374
2637,6,333,4.008046
2638,4,201,1.0482992
2639,23,243,2.641321
2640,45,150,3.5119557
2641,35,73,2.4506712
2642,3,47,2.8541055
2643,13,11,0.24082261
2644,22,316,3.982316
2645,2,132,4.5137277
2646,36,330,2.0400186
2647,7,250,4.1534967
2648,19,194,2.972803
2649,7,426,2.379917
2650,33,244,1.0619154
2651,4,405,4.7477264
2652,50,129,1.8406583
2653,12,160,0.548039
2654,42,335,0.54644954
2655,35,367,0.13961947
2656,30,419,1.5039375
2657,29,36,1.8504226
2658,22,234,0.96074325
2659,21,415,0.5010346
2660,2,34,1.4035907
2661,13,375,3.5617955
2662,2,292,4.7455378
2663,27,215,1.0424881
2664,30,205,4.4753566
2665,32,29,0.9160379
2666,27,318,3.693522
2667,15,224,4.5577497
2668,40,291,0.7679641
2669,30,59,4.540661
2670,35,195,3.0001595
2671,29,219,1.0904074
2672,45,398,3.8683038
2673,12,215,0.41665637
2674,17,63,0.2028657
2675,30,26,1.1426052
2676,47,171,3.7410514
2677,48,180,3.9284194
2678,33,404,0.4892699
2679,18,298,3.9257119
2680,6,200,0.7343824
2681,35,186,0.49869412
2682,21,212,0.43403283
2683,28,262,3.0788145
2684,21,184,1.1411482
2685,9,263,1.1218392
2686,38,338,3.828405
2687,34,55,0.78318655
2688,43,436,3.1529357
2689,20,154,1.0066184
2690,50,47,2.230641
2691,21,37,2.9663181
2692,49,279,3.1989622
2693,25,393,0.82668644
2694,47,261,3.015405
2695,13,81,2.5162926
2696,2,186,0.9998472
2697,17,420,2.8977392
2698,2,360,2.3663006
2699,47,394,4.049333
2700,32,326,2.0142097
2701,5,410,2.2988033
2702,49,13,2.8131013
2703,41,305,4.3777795
2704,20,86,0.95040554
2705,20,247,0.55617315
2706,16,259,4.980154
2707,43,432,2.262439
2708,22,404,3.6563985
2709,31,12,2.6640072
2710,39,78,4.762822
2711,45,149,1.3874801
2712,16,164,1.988644
2713,1,253,2.3496456
2714,20,298,2.9134562
2715,35,169,2.2511325
2716,22,201,3.099703
2717,37,316,0.5198627
2718,46,36,4.513954
2719,44,41,1.6317347
2720,4,18,2.1321654
2721,45,161,2.6829343
2722,40,174,4.4342613
2723,39,166,0.12355487
2724,2,311,4.3977337
2725,21,299,4.566352
2726,31,220,3.2557666
2727,10,297,0.86520094
2728,37,101,4.935473
2729,17,417,4.27413
2730,32,195,2.693818
2731,14,279,3.8219337
2732,24,369,1.2520322
2733,34,301,4.6122103
2734,11,432,3.2620761
2735,32,323,3.8925083
2736,25,318,1.9597541
2737,5,305,3.4042802
2738,48,388,1.8538895
2739,5,24,1.5364605
2740,23,53,4.4106317
2741,41,247,2.4162707
2742,10,278,3.329182
2743,49,132,3.2582448
2744,41,20,2.4413965
2745,9,374,1.0890142
2746,38,338,3.1101758
2747,49,414,2.025313
2748,29,158,3.50269
2749,9,37,4.554148
2750,49,358,2.645246
2751,19,423,3.315754
2752,15,99,2.0709703
2753,43,386,1.7518791
2754,31,91,4.909791
2755,24,290,1.5363295
2756,20,188,2.4308262
2757,3,109,1.2863522
2758,11,218,2.7532449
2759,35,322,1.5749267
2760,26,158,0.3278341
2761,21,409,3.249715
2762,35,201,1.9745675
2763,49,323,4.2379403
2764,39,262,2.0785565
2765,5,106,2.8092368
2766,18,323,1.3990399
2767,3,415,1.6546539
2768,15,264,0.13980354
2769,43,352,4.5414014
2770,15,312,3.1024258
2771,29,31,3.148809
2772,15,302,3.9665382
2773,25,119,4.095518
2774,15,216,3.6451402
2775,17,123,2.0261497
2776,32,289,3.9418962
2777,4,79,2.159894
2778,14,121,4.9951897
2779,30,405,2.5257895
2780,49,346,0.8134145
2781,42,139,4.4694357
2782,10,253,2.2496872
2783,13,367,3.481959
2784,30,425,4.7245965
2785,50,273,0.6211255
2786,5,8,1.8636948
2787,44,100,1.4848047
2788,33,119,4.973442
2789,10,409,3.3261166
2790,17,428,3.5280697
2791,8,108,1.4559523
2792,7,97,4.3697104
2793,29,285,4.4342437
2794,9,206,1.513961
2795,49,268,2.899634
2796,25,79,3.580679
2797,3,258,2.122151
2798,1,345,3.3164697
2799,48,22,3.2542725
2800,16,227,3.740849
2801,7,264,3.3029032
2802,1,217,0.26360267
2803,29,332,4.92001
2804,28,92,3.8549705
2805,42,301,1.1816769
2806,6,299,2.4283907
2807,45,413,4.496228
2808,15,164,1.2596399
2809,43,17,0.1760791
2810,10,254,4.5739346
2811,47,215,2.919654
2812,39,86,3.3190613
2813,30,356,1.4552065
2814,6,293,1.4444515
2815,42,278,3.7226849
2816,30,171,0.485353
2817,16,34,4.950441
2818,49,68,4.6716623
2819,47,133,1.0993539
2820,19,95,2.2732346
2821,42,96,0.34252647
2822,30,94,2.3246863
2823,33,129,3.9317956
2824,22,131,4.7367606
2825,16,264,0.4042717
2826,41,244,4.905199
2827,6,158,4.7180023
2828,31,164,4.6818
2829,10,294,4.7088976
2830,4,337,3.7542808
2831,24,317,2.8496392
2832,4,415,0.23442778
2833,45,252,3.087942
2834,48,404,1.323065
2835,43,94,0.25880265
2836,42,250,0.91180795
2837,42,431,2.0983412
2838,23,306,1.6659383
2839,46,267,1.8213377
2840,25,229,2.5112846
2841,10,395,2.6700816
2842,23,189,2.2096875
2843,7,10,2.2702014
2844,21,377,2.6550934
2845,35,114,4.001296
2846,32,31,0.82842267
2847,27,165,1.7091193
2848,36,246,1.6472983
2849,26,209,1.5639057
2850,20,278,0.73374945
2851,30,338,4.93124
2852,31,172,2.5551088
2853,46,164,3.1832774
2854,10,185,2.981639
2855,25,64,0.34930134
2856,14,289,3.4718199
2857,2,294,0.9493964
2858,41,133,0.6145589
2859,23,154,0.1026345
2860,1,108,3.4504268
2861,24,403,3.7974017
2862,20,286,1.0894537
2863,20,125,4.4674244
2864,2,373,4.456602
2865,43,342,4.922818
2866,30,295,0.28169918
2867,43,134,2.43358
2868,30,190,2.0289164
2869,31,279,0.25110257
2870,22,30,4.5524445
2871,21,291,0.8077876
2872,14,294,2.0337758
2873,50,389,2.2028713
2874,11,38,4.277552
2875,25,1,3.8911316
2876,2,142,3.2528942
2877,30,400,1.1053853
2878,33,142,3.9191146
2879,6,166,1.5598572
2880,36,434,2.2978356
2881,25,40,4.7337303
2882,21,264,0.23238693
2883,4,406,0.13959557
2884,9,344,1.9378252
2885,42,136,4.866938
2886,29,402,0.82780015
2887,23,89,3.7789516
2888,21,35,0.12132577
2889,2,297,2.7325108
2890,40,229,1.7012618
2891,46,262,3.5355046
2892,25,22,2.2808156
2893,19,87,1.8660291
2894,12,229,4.094609
2895,34,175,0.90209234
2896,7,30,2.7504096
2897,34,259,4.550824
2898,16,251,1.7865324
2899,26,221,1.6032319
2900,23,87,3.2881217
2901,36,227,0.8947955
2902,9,210,1.0481666
2903,14,257,1.0316255
2904,26,182,1.6311135
2905,10,340,2.9013422
2906,13,327,0.58175987
2907,50,119,1.4413202
2908,42,28,3.7242181
2909,45,310,3.883405
2910,24,16,4.313233
2911,43,265,1.7303576
2912,7,418,3.8953297
2913,11,94,1.9483032
2914,49,219,2.3210342
2915,21,243,3.819404
2916,31,117,1.5185025
2917,30,48,3.3466167
2918,23,372,0.7762704
2919,25,130,0.85370445
2920,19,244,4.3114705
2921,30,168,0.36261475
2922,5,350,2.1845467
2923,37,242,2.019004
2924,43,411,0.8949673
2925,47,187,4.2461095
2926,12,16,1.91763
2927,46,287,2.2857904
2928,42,149,1.8469623
2929,35,78,2.0284324
2930,4,390,4.0165014
2931,48,403,4.0946093
2932,10,246,3.1601305
2933,8,316,1.829744
2934,39,80,0.9336852
2935,44,264,2.037364
2936,41,169,4.0080805
2937,43,299,0.41090164
2938,41,61,2.1193817
2939,33,240,3.5939906
2940,9,414,2.1660805
2941,37,264,3.9245079
2942,18,276,1.227727
2943,34,132,0.21853222
2944,16,112,3.9074364
2945,44,130,1.3942128
2946,10,364,1.8561614
2947,13,267,4.9068394
2948,39,96,3.008202
2949,44,173,4.0011725
2950,35,263,3.963168
2951,17,135,4.961666
2952,19,41,2.9976397
2953,19,225,4.279052
2954,20,423,2.605239
2955,21,182,1.3980527
2956,34,387,3.6669884
2957,39,247,2.427146
2958,19,396,4.645715
2959,21,161,0.9796751
2960,47,281,2.5382307
2961,38,5,4.0421405
2962,5,218,1.9195964
2963,6,291,4.5809455
2964,39,311,2.78669
2965,5,427,2.1580305
2966,44,287,4.592886
2967,31,44,0.84449214
2968,25,103,1.8319918
2969,12,253,3.166917
2970,15,159,0.5311659
2971,1,316,1.7218825
2972,13,333,3.4938412
2973,3,6,0.26393646
2974,19,165,3.9784982
2975,28,129,3.9304085
2976,47,178,1.4582354
2977,30,345,3.126569
2978,41,411,4.1885467
2979,4,197,4.421406
2980,3,188,3.8831434
2981,30,337,4.341628
2982,16,227,3.9481072
2983,1,347,0.626108
2984,14,370,0.51157784
2985,48,415,0.16362053
2986,5,132,3.6953335
2987,26,337,4.1841564
2988,20,31,0.2505428
2989,30,90,1.5225974
2990,45,305,0.52748066
2991,42,362,1.6493667
2992,7,374,2.4702563
2993,24,297,1.3379041
2994,48,138,0.6957272
2995,3,37,0.10731043
2996,15,26,1.4468718
2997,15,310,0.77727574
2998,8,364,4.4241557
2999,26,395,2.0081174
3000,32,414,4.860679
3001,38,33,1.3679447
3002,40,145,1.7478789
3003,5,183,4.6199384
3004,43,431,3.8262434
3005,24,409,1.2742699
3006,30,305,2.2907858
3007,2,212,3.3017728
3008,39,303,0.23602979
3009,13,418,0.3118993
3010,33,115,4.062107
3011,34,289,4.4223366
3012,2,55,2.069009
3013,9,45,1.9304055
3014,46,370,1.623987
3015,43,278,0.7124864
3016,18,27,1.4480586
3017,1,264,1.8125035
3018,20,158,4.179627
3019,34,143,1.2827593
3020,47,162,3.747344
3021,10,289,0.50924146
3022,14,237,3.5476587
3023,45,417,0.33534166
3024,31,322,3.5318875
3025,48,406,3.733027
3026,24,39,2.85038
3027,44,394,4.2403154
3028,34,5,4.9694166
3029,48,3,1.5103614
3030,32,54,0.30917275
3031,39,407,2.8257394
3032,49,316,0.8368234
3033,15,296,2.661339
3034,28,294,1.283572
3035,10,346,3.7633488
3036,17,329,3.838907
3037,13,116,0.69401777
3038,28,210,4.517945
3039,2,316,0.77953166
3040,20,137,4.3984246
3041,30,406,0.7221531
3042,39,281,1.5909822
3043,8,8,4.224765
3044,16,56,3.3393927
3045,37,434,1.3530961
3046,34,60,3.3008215
3047,32,111,4.886682
3048,1,21,3.7975464
3049,25,276,3.7653012
3050,45,364,3.333352
3051,21,124,2.5817945
3052,29,310,0.82420075
3053,11,216,3.001345
3054,30,197,2.97638
3055,13,86,0.21660464
3056,11,341,4.4336963
3057,49,16,1.8118352
3058,50,31,4.89782
3059,50,128,2.9844935
3060,6,26,0.5827091
3061,20,318,2.6213655
3062,44,47,4.7046227
3063,23,141,0.3856334
3064,41,353,1.6335046
3065,8,55,3.883542
3066,25,249,2.2777765
3067,40,341,2.4203146
3068,6,208,4.127641
3069,19,199,3.1539848
3070,39,102,2.1189663
3071,5,48,0.43269888
3072,2,47,3.5273483
3073,40,225,3.6621058
3074,20,430,4.2647405
3075,42,49,0.3871094
3076,45,424,0.3386044
3077,10,206,2.1604555
3078,50,241,3.559635
3079,8,194,3.6414263
3080,4,435,4.376799
3081,15,93,0.7547068
3082,33,336,3.831208
3083,25,371,1.9423205
3084,48,73,2.2837038
3085,48,436,3.7660837
3086,8,401,0.77141345
3087,38,181,0.5156403
3088,19,405,1.2335501
3089,34,46,3.915047
3090,24,85,4.8499455
3091,28,126,4.33226
3092,9,365,2.746045
3093,39,195,3.1981623
3094,15,97,1.0386814
3095,24,97,1.636918
3096,40,425,1.7226367
3097,6,167,3.8380244
3098,36,264,2.178609
3099,50,140,4.864743
3100,24,363,1.2793571
3101,35,253,4.7910724
3102,19,430,2.524078
3103,17,322,1.8272827
3104,27,368,1.974973
3105,44,206,4.8017526
3106,47,238,1.4844483
3107,7,160,1.4125092
3108,40,286,0.22878763
3109,3,433,1.4251978
3110,17,200,4.064525
3111,25,253,0.16354984
3112,24,373,3.6449757
3113,22,149,1.6748639
3114,42,334,1.5960418
3115,12,74,2.4729166
3116,44,87,0.105436355
3117,10,69,1.4063923
3118,12,215,0.13858277
3119,9,259,2.3055034
3120,35,89,1.8433912
3121,29,43,2.9530017
3122,32,50,4.754394
3123,37,80,2.5934348
3124,11,192,3.9550266
3125,46,124,0.5774493
3126,35,304,1.6595454
3127,10,244,1.3437254
3128,43,330,3.8618057
3129,24,57,2.3437378
3130,35,48,0.829458
3131,13,210,3.5071082
3132,21,369,2.606072
3133,49,232,3.524359
3134,22,186,4.9358993
3135,29,151,2.6137955
3136,44,378,2.1959631
3137,30,235,4.65131
3138,25,274,1.9184284
3139,7,40,1.5131432
3140,33,176,2.2687988
3141,21,43,3.3659434
3142,31,322,4.7071204
3143,29,208,1.0678643
3144,12,52,3.2465036
3145,2,101,0.67041105
3146,22,400,2.0575578
3147,30,25,1.424958
3148,19,47,3.2284245
3149,14,370,1.382786
3150,41,174,1.2525433
3151,40,427,0.6713342
3152,50,296,2.077215
3153,36,219,2.4962358
3154,3,265,0.4939081
3155,17,304,4.6129827
3156,23,58,2.5308762
3157,41,259,0.95622486
3158,1,18,3.9010632
3159,35,114,1.911887
3160,18,149,4.0610123
3161,23,387,1.3054682
3162,10,56,3.8818285
3163,23,10,1.7496843
3164,5,352,3.2299795
3165,34,217,3.9127223
3166,41,416,4.94894
3167,2,168,3.1416574
3168,27,84,1.7646447
3169,45,351,1.3436462
3170,44,166,0.7654715
3171,16,412,2.5407748
3172,46,301,3.728948
3173,50,103,2.8873038
3174,26,417,2.7478263
3175,30,154,2.2573571
3176,48,133,0.5916371
3177,31,379,2.087201
3178,48,48,3.7053409
3179,23,125,1.3201028
3180,41,209,0.6872445
3181,25,283,4.430217
3182,41,24,1.1721287
3183,29,14,1.361127
3184,17,125,2.4376423
3185,1,381,1.8800734
3186,17,114,0.6294538
3187,41,402,0.7640692
3188,29,90,3.330752
3189,34,336,1.3381232
3190,20,96,3.1421173
3191,17,230,4.8694496
3192,33,436,3.4062588
3193,24,268,3.7462714
3194,7,407,1.2874799
3195,37,76,2.8556283
3196,32,387,2.596129
3197,37,217,1.7215194
3198,10,55,0.4656211
3199,10,20,0.5525643
3200,46,74,4.366341
3201,34,193,4.701699
3202,42,171,2.4095292
3203,41,281,2.9163516
3204,7,342,3.561476
3205,29,243,3.400489
3206,35,389,4.869234
3207,43,263,2.2266386
3208,28,300,1.3897668
3209,37,289,2.7738378
3210,19,170,4.1844654
3211,28,180,0.5885297
3212,31,77,1.7657218
3213,16,92,2.6810377
3214,35,290,4.9380083
3215,7,31,2.882665
3216,40,179,2.77885
3217,25,174,1.340228
3218,20,20,2.0757337
3219,27,52,3.6560447
3220,46,94,4.710507
3221,2,180,0.7913932
3222,42,310,0.7102673
3223,39,217,2.4644291
3224,23,246,1.3890431
3225,39,313,3.0065925
3226,15,218,3.2116773
3227,18,109,3.1702785
3228,21,407,0.9395107
3229,30,172,3.6982453
3230,27,162,4.282563
3231,15,325,1.6551023
3232,34,400,0.9986378
3233,42,134,1.3038568
3234,10,64,0.33081293
3235,23,14,3.4616797
3236,20,70,1.9612372
3237,44,170,3.588774
3238,18,114,0.50891167
3239,12,329,0.18598056
3240,47,6,3.2121608
3241,18,267,0.5253381
3242,47,152,2.5557723
3243,3,93,2.9736214
3244,5,373,1.9715836
3245,46,274,4.4287395
3246,46,399,0.7856207
3247,43,359,1.9168928
3248,11,392,4.823133
3249,46,260,0.9087004
3250,20,157,1.0066819
3251,29,93,4.9844027
3252,39,87,4.437903
3253,49,210,3.0481594
3254,40,436,4.3543677
3255,42,247,0.16721983
3256,12,21,4.887845
3257,18,18,0.6443064
3258,37,394,4.7637935
3259,16,85,1.8883753
3260,37,194,0.9093821
3261,2,321,2.0520072
3262,30,225,3.7812335
3263,4,33,0.9804905
3264,3,385,0.1403175
3265,35,74,3.1142757
3266,8,85,2.8180394
3267,5,16,2.0188591
3268,24,4,1.5978104
3269,31,375,1.1607896
3270,2,126,4.770907
3271,25,41,4.0008883
3272,43,414,0.90019166
3273,10,7,2.4792104
3274,10,177,3.2150245
3275,1,132,3.9575815
3276,13,13,2.3444738
3277,19,294,0.14435
3278,24,36,3.6978903
3279,27,99,3.7150598
3280,43,57,1.2783656
3281,25,62,2.0490935
3282,1,90,4.903
3283,20,68,3.3007817
3284,7,88,0.8497091
3285,35,180,1.7294984
3286,20,151,2.2248948
3287,45,132,4.381435
3288,11,281,2.4678605
3289,25,178,3.132991
3290,12,77,2.8100843
3291,46,406,1.295028
3292,45,293,3.7771363
3293,17,325,4.707427
3294,29,76,1.2468199
3295,45,113,4.6258373
3296,32,271,4.0021987
3297,50,93,0.18192787
3298,22,22,0.9333781
3299,2,67,2.3791406
3300,48,43,4.5700493
3301,35,111,3.2644935
3302,35,90,1.6125464
3303,33,260,4.123394
3304,9,367,2.6717472
3305,33,335,4.141881
3306,47,105,0.4228763
3307,5,48,3.456478
3308,4,274,3.278487
3309,21,404,2.6394567
3310,18,42,2.0848873
3311,12,339,1.4804525
3312,6,234,3.438018
3313,26,388,3.6289518
3314,14,384,1.2451375
3315,4,366,2.37295
3316,37,260,3.506977
3317,36,269,1.5157876
3318,41,129,0.9212601
3319,19,70,0.17451653
3320,6,311,1.1676798
3321,17,153,1.0680274
3322,3,339,1.7872206
3323,17,9,3.6804643
3324,35,389,0.61840796
3325,1,5,1.3232316
3326,34,380,4.2515364
3327,2,1,1.173099
3328,22,58,1.1686586
3329,46,252,0.9517066
3330,29,267,0.60193396
3331,47,362,3.4975712
3332,49,215,4.576026
3333,31,343,4.58986
3334,2,361,3.0093703
3335,46,192,4.764592
3336,32,217,2.3695726
3337,14,321,1.6040324
3338,1,375,3.2662244
3339,23,135,4.1243205
3340,29,368,3.6170382
3341,44,57,2.9858754
3342,31,430,2.9089704
3343,12,392,2.8985753
3344,21,356,0.565213
3345,45,326,4.4518666
3346,24,111,0.70340604
3347,38,195,1.9063969
3348,1,29,3.0153975
3349,30,129,4.3338766
3350,2,61,3.6586628
3351,2,388,4.402841
3352,15,175,3.889558
3353,16,133,2.9860632
3354,46,244,3.1789234
3355,23,205,1.9546815
3356,24,303,4.654262
3357,36,325,0.54428923
3358,43,405,4.0682936
3359,4,10,3.088321
3360,30,146,2.4733994
3361,25,256,1.1193726
3362,25,299,3.8782759
3363,6,66,1.2004236
